subject_id,channel_index,chromophore,hrf_peak_s,beta_main,beta_comfort,beta_richness
P36,16,HbR,5,9.100480941617877e-4,1.8460218967033005e-4,1.7394733364999143e-4
P36,17,HbO,5,-0.0017781997499323058,-8.404684742430224e-4,-6.009642091559575e-4
P36,17,HbR,5,3.9757661324681885e-4,2.3566032665782522e-4,-2.1655563190228694e-5
P36,18,HbO,5,-1.5871169907371563e-6,-1.1558914287350312e-5,3.4051838977223573e-6
P36,18,HbR,5,2.6208418745575853e-6,-1.570077954212722e-5,-3.6912312381435733e-6
P36,19,HbO,5,8.324985089821495e-8,-8.498404619123909e-6,3.5996919453022264e-6
P36,19,HbR,5,-1.43669848987495e-7,-1.0130318474413209e-5,-1.345443366796467e-6
P36,20,HbO,5,-1.5296490544335475e-7,3.90612255404395e-6,1.82825534109251e-6
P36,20,HbR,5,3.138744713695453e-7,-1.9241915602136963e-6,-1.4498811752369266e-6
P36,21,HbO,5,-9.837449470773365e-7,-2.570350873608507e-6,-2.5571738530192316e-6
P36,21,HbR,5,6.342205964981217e-7,8.320753091289467e-7,8.348581624135899e-7
P36,22,HbO,5,-0.00471411508649153,0.004677619111043578,6.847428248215058e-4
P36,22,HbR,5,8.042997484565775e-4,-4.533497646288744e-4,-7.816225711775702e-4
P36,23,HbO,5,-0.008486413093246688,-7.112286717259351e-4,-0.0017837641966494723
P36,23,HbR,5,6.486718825242245e-4,5.283811526501951e-4,-2.9969721893732245e-4
P36,1,HbO,8,-0.005061276970912324,0.0017308940524221343,-0.003959162289634601
P36,2,HbO,8,-0.0051750648324886146,-0.001174311919714289,-0.002792823067574732
P36,3,HbO,8,-0.004734493759342208,-0.0019314951263753077,-0.0018127127737137731
P36,4,HbO,8,-0.005048028419922331,-0.0019200509250178303,-5.528350992374982e-4
P36,5,HbO,8,-0.0038652595788309647,-0.004233343413537142,3.93777497644653e-4
P36,7,HbO,8,-0.005064989932104566,0.002607958874909125,-0.0011084688913495537
P36,8,HbO,8,-0.007917515379614845,-0.006138564975605164,-0.003231878154599811
P36,9,HbO,8,-0.005092242630116975,-0.010473319542858494,1.081571746519997e-5
P36,10,HbO,8,-0.004209135441560112,-0.008533738772521839,-3.6117372229861394e-4
P36,11,HbO,8,-0.0031277535406464716,-0.0031614318932349414,1.677727750916075e-4
P36,12,HbO,8,-0.0032469831814596834,-0.0013490599473215898,-0.0013186983748479562
P36,14,HbO,8,-0.0011340713602717351,-0.0022332303078855934,-0.0014131733688908076
P36,15,HbO,8,-0.002747824353749266,-0.003972354425981988,-0.0024071752491379344
P36,16,HbO,8,-0.0030450245001939985,-7.669358301364071e-5,-0.0014417644735490777
P36,17,HbO,8,-0.0014728848933360118,-9.243453113968205e-4,-5.449826538412479e-4
P36,18,HbO,8,-1.3440115856611873e-6,-1.0961553534046389e-5,1.4017134411957184e-6
P36,19,HbO,8,4.752238604162072e-7,-7.0635488809192566e-6,2.3527306214045704e-6
P36,20,HbO,8,-2.310173202327376e-7,3.207636880559662e-6,2.159430534888913e-6
P36,21,HbO,8,-1.2515613976636743e-6,-2.8352979989252526e-06,-1.9773195621717598e-6
P36,22,HbO,8,-0.0037039638047577984,-6.133675885493667e-4,-6.294506196533229e-4
P36,23,HbO,8,-0.008150788847359074,-0.007958913087797911,-0.004927013836691479
P36,1,HbO,11,-0.00515227146463353,0.0014212397902783475,-0.003606660846674612
P36,2,HbO,11,-0.005731149511782007,-0.002812057898254214,-0.0018309021892613652
P36,3,HbO,11,-0.004776692686503389,-0.0014481311406890464,-0.0015197011559555586
P36,4,HbO,11,-0.005216519421198546,-0.0021141492629710838,-3.7437335348039594e-4
P36,5,HbO,11,-0.0040231478497432275,-0.004432300740981924,5.203566250965412e-4
P36,7,HbO,11,-0.005329812663303155,3.561545174043355e-5,-0.001505437492077384
P36,8,HbO,11,-0.00856748072376323,-0.006674827712000521,-0.002663151632963731
P36,9,HbO,11,-0.005796480492497108,-0.01021468939089641,8.182932208474061e-4
P36,10,HbO,11,-0.004311058918815552,-0.0074901984484964336,1.5381902336311084e-4
P36,11,HbO,11,-0.003095530614658155,-0.003259888180357689,-4.4398464718526496e-5
P36,12,HbO,11,-0.003457252043403574,-0.0013493240521232992,-2.89301465533291e-4
P36,14,HbO,11,-0.0014456209790671053,-0.002316938839577392,-0.0012930061502423147
P36,15,HbO,11,-0.002817448478625686,-0.0032765809864146868,-0.002181787072948676
P36,16,HbO,11,-0.0023409566957120214,1.0642676030764716e-4,-8.320153700659306e-4
P36,17,HbO,11,-0.0011626381500542988,-7.92775783176973e-4,-4.985581197612224e-4
P36,18,HbO,11,-1.541085078314141e-6,-7.537845757383204e-6,-7.989097825505401e-7
P36,19,HbO,11,4.297327641034626e-7,-4.103453991651382e-6,1.0992809396831488e-6
P36,20,HbO,11,-3.190215222121151e-7,2.636787446610731e-6,2.3203638462487767e-6
P36,21,HbO,11,-1.435167220357107e-6,-2.2899330821089947e-6,-1.7729667191918346e-6
P36,22,HbO,11,-0.0025819981058269304,-0.003758419179038318,-0.0018472093709649294
P36,23,HbO,11,-0.007193805516135051,-0.01151289146136313,-0.007662576126726626
P36,1,HbO,14,-0.004783203330178108,0.0010592044768846806,-0.0032144259509691085
P36,2,HbO,14,-0.005822760852356696,-0.00378805477863932,-0.0016778860377903093
P36,3,HbO,14,-0.004499404600831142,-9.087147587609931e-4,-0.0014127808823408495
P36,4,HbO,14,-0.005010376693869786,-0.0022135778996556017,-7.057442455849339e-4
P36,5,HbO,14,-0.0038403151976558487,-0.004316001423195773,-5.8374398443998024e-5
P36,7,HbO,14,-0.005342039363837541,-0.002144048246875885,-0.0024019557150818643
P36,8,HbO,14,-0.008598288537310109,-0.0064485924655879115,-0.003087740587061256
P36,9,HbO,14,-0.005972838286246317,-0.009493132267996323,3.757249620903001e-4
P36,10,HbO,14,-0.004231766833324611,-0.006128376006418141,4.261011391472237e-5
P36,11,HbO,14,-0.0028501891814815944,-0.003228587285096102,-8.059591026926794e-4
P36,12,HbO,14,-0.003464507673263537,-0.001273371617526921,2.0925686945262177e-4
P36,14,HbO,14,-0.0015687790893768483,-0.002281479875348675,-0.0011393804000714366
P36,15,HbO,14,-0.002668041379256507,-0.002640098330561245,-0.002240698597513089
P36,16,HbO,14,-0.0016161976253501013,2.2666388408896932e-4,-5.358745104464728e-4
P36,17,HbO,14,-8.392163657483603e-4,-6.835059836421417e-4,-5.115961659164069e-4
P36,18,HbO,14,-2.1079200081898823e-6,-1.9371803599482088e-6,-1.9930815932993123e-6
P36,19,HbO,14,-1.3390373780130548e-7,-1.9922623849993764e-7,6.777327445877534e-7
P36,20,HbO,14,-4.650905237257519e-7,1.8834001402301856e-6,2.286202948238843e-6
P36,21,HbO,14,-1.5495712468574394e-6,-1.8715151697612877e-6,-1.8645219746436146e-6
P36,22,HbO,14,-0.0015745906715259126,-0.005856234694029069,-0.0031701645204876712
P36,23,HbO,14,-0.005968289222200145,-0.012807998302053192,-0.009807395476688458
P36,1,HbO,17,-0.004082651033182889,5.998553581233485e-4,-0.0027559794744341443
P36,2,HbO,17,-0.00544926754644116,-0.0043534377874214,-0.0018515342839194977
P36,3,HbO,17,-0.00397945636311866,-4.2215922027300754e-4,-0.0013715060348268198
P36,4,HbO,17,-0.004521930502103919,-0.002314242621660759,-0.0012038770459151353
P36,5,HbO,17,-0.0033829455431815575,-0.003999120563924695,-8.023762038187316e-4
P36,7,HbO,17,-0.005039644807171018,-0.004165051587847022,-0.0031647737820107266
P36,8,HbO,17,-0.007960275570487757,-0.006002739168192376,-0.00368366315550842
P36,9,HbO,17,-0.005654005040848523,-0.008546084291520829,-6.353720708564793e-4
P36,10,HbO,17,-0.004008808921382096,-0.004633274307950468,-4.3553916902893454e-4
P36,11,HbO,17,-0.0025015558756724026,-0.003117127534891737,-0.0016668542721111298
P36,12,HbO,17,-0.003309920058231828,-0.0012189076399221378,3.619710678603656e-4
P36,14,HbO,17,-0.001526969318412573,-0.0021291442326544486,-9.333923672283218e-4
P36,15,HbO,17,-0.0023773255217953318,-0.0020789384451033372,-0.002338919371667619
P36,16,HbO,17,-9.057202053175628e-4,5.803260124590387e-5,-4.229923239852526e-4
P36,17,HbO,17,-5.295737446044536e-4,-6.609645346378189e-4,-5.475202958259336e-4
P36,18,HbO,17,-2.6076288589571694e-6,3.4352358834714784e-6,-1.5470432473332175e-6
P36,19,HbO,17,-8.743491302885767e-7,3.2654008437242702e-6,1.296639928517803e-6
P36,20,HbO,17,-7.364805823123436e-7,8.882723074916786e-7,2.0078111568446946e-6
P36,21,HbO,17,-1.567383604362774e-6,-1.891084131252373e-6,-1.979455192116502e-6
P36,22,HbO,17,-7.653054763822588e-4,-0.007284160082351322,-0.004363921488586488
P36,23,HbO,17,-0.00469093712299668,-0.012660957694330323,-0.01094055404025744
P13,1,HbO,5,9.442321041649791e-4,-5.429839546511397e-4,-4.499400546255117e-4
P13,1,HbR,5,-4.1709466185119897e-4,1.1768228476811401e-4,3.756820997971316e-5
P13,2,HbO,5,-9.559209144632605e-4,-0.004515194518497256,-9.3688668230022e-4
P13,2,HbR,5,-1.3275650195746606e-4,0.0013268323450784463,7.978857140297047e-4
P13,3,HbO,5,0.0026259756755296986,-0.0017187421365892383,-8.721652268994074e-4
P13,3,HbR,5,-0.0010359932855090708,4.1099929935555857e-4,1.848444643346939e-4
P13,4,HbO,5,-0.0011036693821258694,-2.2550727589861216e-5,5.886600631598666e-4
P13,4,HbR,5,1.9578674135928425e-4,-1.4577726250871873e-5,-4.348738776399347e-5
P13,5,HbO,5,-0.0038880227446298596,0.0032919757787166722,0.0014023495002535547
P13,5,HbR,5,-4.1460876482581017e-4,-4.065211176786402e-4,-1.227158346863506e-4
P13,7,HbO,5,-0.001559433156938316,-0.0019388739532269744,-0.0016639970043572385
P13,7,HbR,5,-4.8795511336677494e-4,8.021067884581975e-4,-3.586864679365704e-4
P13,8,HbO,5,-6.005156559008906e-4,7.091209279906722e-4,-0.00273537328939903
P13,8,HbR,5,-7.144655160098851e-4,7.888876283917134e-5,0.001185225168020178
P13,9,HbO,5,-0.0038021113366839697,0.003998278752597054,-0.005320110875171161
P13,9,HbR,5,-3.75397220818789e-4,-0.0011543511100129856,0.0017306035765919288
P13,10,HbO,5,-0.00248884551953783,0.003563196642680053,-0.005254615872831425
P13,10,HbR,5,-0.0011260806199446857,-9.867144782280332e-4,7.960364008106954e-4
P13,11,HbO,5,-0.0028528703612442276,0.0029100081260195394,-0.0013935489409090123
P13,11,HbR,5,-7.849728628877565e-4,-1.7569368636835756e-4,8.520789650347299e-4
P13,12,HbO,5,-0.004987898649236709,5.047439641191848e-4,0.0013138807235410174
P13,12,HbR,5,4.6566248054607715e-4,-6.027945756955456e-6,1.3356039765579167e-4
P13,14,HbO,5,0.008087238046383408,-0.006923905555929985,0.0038114589940983477
P13,14,HbR,5,-0.0012795414674776485,0.003474861424102414,-0.0039510219652726455
P13,15,HbO,5,0.004662309877826157,-0.006976688371598261,0.003846233294616011
P13,15,HbR,5,-4.016705684111915e-4,0.001326012715742272,-0.0024170617121262
P13,16,HbO,5,-1.0243509243273512e-4,-5.593032165421811e-5,-5.3147166290162925e-5
P13,16,HbR,5,-3.0311648929578484e-5,-8.650194067739518e-5,-4.737139676907717e-5
P13,17,HbO,5,-9.222280485471312e-5,-1.6186589998797937e-4,-5.926538581674182e-5
P13,17,HbR,5,-2.6612957158701733e-5,-2.12814437651354e-5,-7.757400831300081e-5
P13,18,HbO,5,4.1442902392091576e-8,8.151281224768233e-6,-5.276621023426646e-6
P13,18,HbR,5,-2.028319324105957e-6,1.5941600050354168e-6,-1.290679276855991e-5
P13,19,HbO,5,-8.583527022999704e-7,4.712414271241409e-6,5.605924975969765e-7
P13,19,HbR,5,-6.249255509402249e-7,6.037408811843352e-7,-3.996927033469746e-6
P13,20,HbO,5,-0.005263169949400684,-0.004146435702949191,-0.0072572779358595855
P13,20,HbR,5,-0.0026058920540011445,-0.0022034840828339584,-0.0038920161084467944
P13,21,HbO,5,-0.00502730174212617,-0.004143411745788557,-0.0067972531760260736
P13,21,HbR,5,-0.002586875000655074,-0.002044521246669125,-0.0036504225512035836
P13,22,HbO,5,5.867531608218333e-4,-0.003051122183448956,-0.0030644756856719312
P13,22,HbR,5,-2.624675384174506e-4,9.539164909567349e-4,8.818285727877664e-4
P13,23,HbO,5,-5.72903450086789e-4,-0.0024133430550955385,-0.003745178590920831
P13,23,HbR,5,-2.3495281255696136e-4,9.362097424236275e-4,0.0010071443117681943
P13,1,HbO,8,4.514737966322604e-4,-5.923482014051695e-4,-3.9358538740794763e-4
P13,2,HbO,8,-0.0014819099860323057,-0.0037207907174245584,8.049230514610777e-4
P13,3,HbO,8,0.0019946424245581213,-0.0016870317223454578,-0.0012708259285090905
P13,4,HbO,8,-0.0012783221850158786,3.8404787351759766e-4,0.0012788347357401651
P13,5,HbO,8,-0.004476359626914981,0.003706507437232159,0.004097488905942471
P13,7,HbO,8,-0.0017761262124755643,-0.002590093182245543,5.247321565191331e-4
P13,8,HbO,8,-0.0014679367176753705,-5.548767068545757e-4,8.014918057909652e-5
P13,9,HbO,8,-0.004713502126850078,0.0018602638561604785,-0.0012557972053791114
P13,10,HbO,8,-0.0034820495586705127,0.002315717031121248,-0.001861545987582547
P13,11,HbO,8,-0.0039221938404587885,0.0026182722162331885,0.0015385888153229999
P13,12,HbO,8,-0.005745487026709636,0.0014542500310323312,0.003933727347297931
P13,14,HbO,8,0.007538286593333281,-0.00609859320358293,7.530230318554891e-4
P13,15,HbO,8,0.00405508665158794,-0.006334453574168843,0.0023904358994889835
P13,16,HbO,8,-7.308201562711854e-5,-4.749130484483794e-5,-5.2243614173523746e-5
P13,17,HbO,8,-8.383331073279951e-5,-1.2838938491825593e-4,-5.412840086263966e-5
P13,18,HbO,8,1.297810610616705e-7,7.028999270511732e-6,-5.91094318849448e-6
P13,19,HbO,8,-3.107910257860702e-7,3.7452264780190107e-6,-1.993565151563878e-6
P13,20,HbO,8,-0.0037262078069094018,-0.0012141693678180358,-0.0040947972280856075
P13,21,HbO,8,-0.0035410305151673677,-0.0011454681863240503,-0.0036257728681434996
P13,22,HbO,8,3.0835597369670357e-4,-0.002368960346125441,-0.0013643317362717101
P13,23,HbO,8,-0.00170201457099937,-1.8250155952109897e-4,2.780372676637154e-4
P13,1,HbO,11,6.126536596145984e-5,-5.832436027705048e-4,-2.478419382155224e-4
P13,2,HbO,11,-0.0017389960849439126,-0.002529113475851508,7.757738392654825e-4
P13,3,HbO,11,0.0014238607124014329,-0.0015053484241300242,-0.0012835028587576782
P13,4,HbO,11,-0.0013255533860303196,6.881957486852408e-4,9.889548129161088e-4
P13,5,HbO,11,-0.004538782200312964,0.0038238966410237005,0.004657753475725362
P13,7,HbO,11,-0.0018181297489125766,-0.0025972995309449906,0.0010613865588629113
P13,8,HbO,11,-0.001899094556382294,-0.0010815311424426021,0.0012205556258752552
P13,9,HbO,11,-0.005021221850915596,9.834800065258833e-4,2.2774788317570082e-5
P13,10,HbO,11,-0.00397783047462165,0.0014854491190582344,-5.639406691785351e-4
P13,11,HbO,11,-0.004431499974928265,0.00237461113960372,0.0024629559736310553
P13,12,HbO,11,-0.006002293565838413,0.0022973965528817557,0.003704814977947568
P13,14,HbO,11,0.0066864568059329275,-0.004865998102590718,-0.002432102806599815
P13,15,HbO,11,0.003450947666511702,-0.005178331325254923,3.3600963275967795e-4
P13,16,HbO,11,-4.943631548513388e-5,-4.17526703176728e-5,-5.909024800458368e-5
P13,17,HbO,11,-7.272035778654431e-5,-1.0169202033797806e-4,-7.830129815073618e-5
P13,18,HbO,11,7.483260513792187e-7,6.153375963753126e-6,-5.429755189887095e-6
P13,19,HbO,11,5.417097031541414e-7,3.702658632369032e-6,-3.247851741528468e-6
P13,20,HbO,11,-0.002489228129064481,0.0010395341051021398,-0.0012620377263527975
P13,21,HbO,11,-0.0023468817903625934,0.0011342476402379472,-7.835093383511691e-4
P13,22,HbO,11,1.0099025029748487e-4,-0.0015220630776452042,-6.420961779163757e-4
P13,23,HbO,11,-0.002502076471264342,0.0019605382388847106,0.0023752366274293634
P13,1,HbO,14,-2.7622709538603586e-4,-4.573568109388278e-4,5.9610499567747874e-5
P13,2,HbO,14,-0.001844413953203341,-9.954778298693736e-4,-1.4633227392181098e-4
P13,3,HbO,14,8.54883919885591e-4,-0.0011683749072510124,-8.791795974631051e-4
P13,4,HbO,14,-0.0012641708450368337,8.465083001138163e-4,2.0136380294309068e-4
P13,5,HbO,14,-0.004174395219578299,0.0037182376408974004,0.0034911691378725733
P13,7,HbO,14,-0.0016931334205596013,-0.0019558831247627373,4.924393660058531e-4
P13,8,HbO,14,-0.002029537879276855,-8.851801924144405e-4,0.001138933132905146
P13,9,HbO,14,-0.004830605340783049,9.310779744876283e-4,-7.387769927776411e-4
P13,10,HbO,14,-0.004096774120239338,0.0011802381930860555,-0.0010570160366497722
P13,11,HbO,14,-0.004475977979970518,0.002132132646804839,0.0017807060853055438
P13,12,HbO,14,-0.005804328481385516,0.0031886625686230923,0.001690043594245349
P13,14,HbO,14,0.005484383569871263,-0.003171216867405352,-0.005039408163105852
P13,15,HbO,14,0.0027694775697349795,-0.003515224727101204,-0.002069972110132531
P13,16,HbO,14,-3.107707409389411e-5,-3.234021341616917e-5,-6.364545187039233e-5
P13,17,HbO,14,-5.717887870456908e-5,-7.417470223661567e-5,-9.408874843695881e-5
P13,18,HbO,14,1.3715367806876535e-6,4.617668059132332e-6,-4.589756023308689e-6
P13,19,HbO,14,1.141420097860471e-6,4.5291000808143195e-6,-3.859477351942777e-6
P13,20,HbO,14,-0.0013569366923118832,0.002668036686951202,0.0014681221148950454
P13,21,HbO,14,-0.0012604825527699527,0.002772400548016264,0.00192994018111816
P13,22,HbO,14,-4.0560043256136565e-5,-5.157902180220072e-4,-4.501411316133433e-4
P13,23,HbO,14,-0.002982979338652883,0.004219173596152523,0.003003648782177358
P13,1,HbO,17,-5.491854219335216e-4,-2.5801194616999657e-4,4.4716182126396055e-4
P13,2,HbO,17,-0.001908581652562875,3.032715265356806e-4,-8.763845916658158e-4
P13,3,HbO,17,3.0104095638767135e-4,-7.51479605600846e-4,-2.735323635629076e-4
P13,4,HbO,17,-0.001142992821281334,8.033206814062842e-4,-4.1664827888428967e-4
P13,5,HbO,17,-0.0035868759356518357,0.0031638586280367227,0.001913771163824116
P13,7,HbO,17,-0.0014880425675258368,-0.0012254112833420205,-1.642967330076615e-4
P13,8,HbO,17,-0.002013174636425513,-4.7674445024967926e-4,7.19277141320222e-4
P13,9,HbO,17,-0.004364838815549647,8.019021440378016e-4,-0.0017606285305145407
P13,10,HbO,17,-0.003982612079203067,9.361443699805718e-4,-0.0018790164102336318
P13,11,HbO,17,-0.004202411422060749,0.0016147005080499653,7.432534821446279e-4
P13,12,HbO,17,-0.005298660167730524,0.00359879803607794,-2.906863472924214e-4
P13,14,HbO,17,0.004053741047840401,-0.001438754365035066,-0.006422777909462462
P13,15,HbO,17,0.0020044278781956473,-0.0017715146831301359,-0.0040125900975718845
P13,16,HbO,17,-1.7696790333257194e-5,-1.8574054979804162e-5,-6.202258818597818e-5
P13,17,HbO,17,-3.784200732489284e-5,-5.0933380106317835e-5,-7.57488110602966e-5
P13,18,HbO,17,1.5300075806491071e-6,2.4764812933386486e-6,-3.979619738020618e-6
P13,19,HbO,17,1.3194297869104648e-6,5.4438826659353495e-6,-4.2523582399810284e-6
P13,20,HbO,17,-3.290826350705889e-4,0.0035235970507118924,0.003879077458986168
P13,21,HbO,17,-2.8502932008469514e-4,0.003644722603770385,0.00427970650166006
P13,22,HbO,17,-1.6819927267916425e-4,2.494011929605351e-4,-2.186619132078478e-4
P13,23,HbO,17,-0.003203384423010487,0.005689163626540147,0.003136909371723777
P46,1,HbO,5,0.003263582846812825,-0.16712437238806677,-0.39210475634120157
P46,1,HbR,5,-0.001569215833462988,0.09927647609311696,0.2468656578832124
P46,2,HbO,5,-0.0016457028959954857,-0.01579782169763806,-0.02405921811351113
P46,2,HbR,5,4.5737707901659803e-4,0.007329228004453522,0.01927966877763398
P46,3,HbO,5,0.003915322079805833,-0.15003214031169174,-0.33544582083871216
P46,3,HbR,5,-0.0026799760054032028,0.11248965891126621,0.27318977540388306
P46,4,HbO,5,-0.0010510562370115986,0.03627304739303192,0.09052436670927083
P46,4,HbR,5,-8.22145735050618e-5,-0.001370924554664697,-8.926294334648314e-4
P46,5,HbO,5,-0.0012447174065373823,0.021670726259979636,0.06730536736128097
P46,5,HbR,5,-9.58343765097943e-4,-0.005021187577381016,-0.015659793247553132
P46,7,HbO,5,-0.005069767450385868,-0.018512954117293926,-0.021171626679797734
P46,7,HbR,5,-6.0639517528755e-4,0.03016157068231648,0.06123957844093597
P46,8,HbO,5,-0.002882553040148658,-0.025511746659146767,-0.05024763000361868
P46,8,HbR,5,1.6860201076011362e-4,0.039311567368353416,0.08340022493615558
P46,9,HbO,5,-0.004949496987762602,-0.028502187129666554,-0.04019139385515475
P46,9,HbR,5,7.698242818957219e-4,0.03629689830750865,0.07208822244737778
P46,10,HbO,5,-0.004456944125734906,0.03688553853361569,0.10155921174211405
P46,10,HbR,5,-9.487925275679963e-4,9.581341665920194e-4,0.0036285827692091556
P46,11,HbO,5,2.182768406416829e-5,0.02004203821097892,0.050414944504517445
P46,11,HbR,5,-6.301628665715222e-4,-0.004919420331177154,-0.011626769701451418
P46,12,HbO,5,0.0015001061853728347,-0.0020715178285455366,0.03652252762850544
P46,12,HbR,5,-4.881811184826859e-5,0.008574083326545693,0.014297342095854659
P46,14,HbO,5,0.004320543609183828,-0.06909565442902431,-0.13574061255714964
P46,14,HbR,5,-2.1650661385659237e-5,0.05771656283178968,0.132800042951752
P46,15,HbO,5,0.0011930617457334906,-0.0895239147622101,-0.19525136475997032
P46,15,HbR,5,-1.3987517906257735e-4,0.059598268599147616,0.13993206719303575
P46,16,HbO,5,0.0019242071668031388,-0.10973317129841964,-0.23255775610422777
P46,16,HbR,5,1.2689625357617084e-4,0.0832713450413877,0.19850369589757708
P46,17,HbO,5,-5.036985929612634e-4,-0.08173490409017856,-0.1790580192731508
P46,17,HbR,5,-0.001013393609195138,0.05077479008714264,0.11146214234411976
P46,18,HbO,5,9.397592693193061e-6,6.946481642456678e-5,5.9557968409446925e-5
P46,18,HbR,5,1.11884994874029e-5,1.22627969391703e-4,1.3602730093753104e-4
P46,19,HbO,5,7.687008052900475e-6,-2.2076160473478445e-5,-1.023572163570149e-4
P46,19,HbR,5,6.882217069725055e-6,6.121920967335389e-5,6.254495344355805e-5
P46,20,HbO,5,-2.1148701113126785e-7,-1.8236565523338726e-5,-4.8734519279174766e-5
P46,20,HbR,5,2.0640822712579393e-7,1.451496842628737e-5,3.386348636879979e-5
P46,21,HbO,5,1.984108153701878e-7,-3.471108325445373e-5,-7.072091919395976e-5
P46,21,HbR,5,-6.612453673030562e-7,1.1145269251255736e-5,2.259428343539863e-5
P46,22,HbO,5,-2.85817306318746e-4,-0.0393548767548643,-0.06872406427467383
P46,22,HbR,5,-8.118194512087999e-4,0.02631606499543509,0.05893066741329476
P46,23,HbO,5,-8.983706243082226e-4,0.004076700800908604,0.018102678094737347
P46,23,HbR,5,-4.664046673204089e-4,0.0023061257921543,0.007420511073920113
P46,1,HbO,8,0.002404062449601477,-0.1421008209498885,-0.32388288734340454
P46,2,HbO,8,-0.0024300941982398887,-0.008967976124968895,-0.010164418993054912
P46,3,HbO,8,0.001873733173903819,-0.11087758054773006,-0.23872183283212245
P46,4,HbO,8,-0.0018680672090939498,0.02361913535879167,0.06025171476131674
P46,5,HbO,8,-0.0019405931619472948,0.0153949762393693,0.04570823213250493
P46,7,HbO,8,-0.005244348291040305,-0.024047540051815926,-0.035494205620312635
P46,8,HbO,8,-0.0030839492551655483,-0.028833069995895824,-0.0587583498686552
P46,9,HbO,8,-0.0053100237585617495,-0.03506224834073891,-0.05856870823500342
P46,10,HbO,8,-0.005057990024533666,0.01894922528775451,0.05655855722406678
P46,11,HbO,8,-0.001089009412703912,0.01523166300011146,0.03837898635809405
P46,12,HbO,8,-3.910075124308362e-4,0.009791912295858256,0.05736910928945119
P46,14,HbO,8,0.0030446107973849303,-0.02802836974523757,-0.04136272780140354
P46,15,HbO,8,6.015408230580382e-4,-0.06315653808110684,-0.1311341677478509
P46,16,HbO,8,0.0013699769325591549,-0.06536290690104825,-0.1295100426494084
P46,17,HbO,8,-8.527368349983447e-4,-0.0559257041264043,-0.11777649267540208
P46,18,HbO,8,7.969887231437273e-6,9.774646547919429e-5,1.310121819265709e-4
P46,19,HbO,8,6.1091997578382905e-6,1.4660801292459578e-5,-1.5972264598488064e-5
P46,20,HbO,8,-5.8528280327238424e-8,-1.6453079390216907e-5,-4.645216035013439e-5
P46,21,HbO,8,-3.368003066338463e-7,-3.200683392693266e-5,-6.354277979833584e-5
P46,22,HbO,8,-0.0013595093387830548,-0.03500623662215792,-0.060160287279525895
P46,23,HbO,8,-0.0011325904903068068,4.1325495582842243e-4,0.011126723603053452
P46,1,HbO,11,0.0018043203146983892,-0.12057134760503681,-0.26600198953934956
P46,2,HbO,11,-0.0029790618248028548,-0.0062522689467893015,-0.0051783588616367065
P46,3,HbO,11,4.5980071354308585e-4,-0.0803647404049932,-0.16413090513136042
P46,4,HbO,11,-0.002422066337877464,0.01388928317200832,0.03692444010279594
P46,5,HbO,11,-0.0025398392888527827,0.010442935327887225,0.029111068563949405
P46,7,HbO,11,-0.005097024107976958,-0.028188740144408548,-0.046535852060073164
P46,8,HbO,11,-0.0031419847404528262,-0.030372939133521827,-0.06216294664906722
P46,9,HbO,11,-0.005358303593489292,-0.039329070431825326,-0.0700570636385158
P46,10,HbO,11,-0.0053103980543325645,0.0022475703759655993,0.01621582431133226
P46,11,HbO,11,-0.0017563005221824931,0.009049323547730878,0.024657923951612464
P46,12,HbO,11,-0.0015914993122392396,0.013221025955986964,0.05975700512491282
P46,14,HbO,11,0.001974813684375739,0.0021167037062366566,0.026838625486551148
P46,15,HbO,11,1.2072188669666631e-4,-0.04210861867681265,-0.0804351914351111
P46,16,HbO,11,0.0010055386651804659,-0.03343083493953317,-0.05699203167064086
P46,17,HbO,11,-0.0010362559931513956,-0.037615682947252455,-0.0749414792767397
P46,18,HbO,11,6.637274320701927e-6,1.1504421774156907e-4,1.8863207378533718e-4
P46,19,HbO,11,4.565689470620824e-6,4.474609410002358e-5,6.115816380406036e-5
P46,20,HbO,11,1.76168069469934e-7,-1.3301554133469876e-5,-4.0283474343058424e-5
P46,21,HbO,11,-5.308261159613643e-7,-3.1561533556347736e-5,-6.220125965098899e-5
P46,22,HbO,11,-0.002092510548554604,-0.03246659751968314,-0.056292824725172406
P46,23,HbO,11,-0.0012985678181195125,-0.004146570183289594,0.0012683711723888273
P46,1,HbO,14,0.0013188784385058832,-0.097071867064324,-0.20581229428381842
P46,2,HbO,14,-0.0032711793526159533,-0.0071574814058570115,-0.008815536597321826
P46,3,HbO,14,-4.960887674873245e-4,-0.05393820022131391,-0.1009729516349547
P46,4,HbO,14,-0.0027133795227079964,0.004339845594783084,0.01408655475248615
P46,5,HbO,14,-0.0029550579086452884,0.004890537853783663,0.012643507888953865
P46,7,HbO,14,-0.004645179230692364,-0.03239430489371618,-0.05821072228375126
P46,8,HbO,14,-0.0029548908069072753,-0.03174567640316404,-0.06532948331203613
P46,9,HbO,14,-0.005031751269433087,-0.04203568496607729,-0.07742937757479448
P46,10,HbO,14,-0.005139794588902076,-0.013528635519217704,-0.02171287250982147
P46,11,HbO,14,-0.0020567999375141178,0.001107087413133456,0.007298076571683195
P46,12,HbO,14,-0.002343305076244885,0.011190848173990879,0.04846829792345007
P46,14,HbO,14,0.0011569369812395802,0.02571942374560356,0.07870370322765587
