subject_id,event_index,sequence,sequence_position,marker,quadrant,onset_sec,channel_index,active_pair,chromophore,baseline_m10_0,stim_m0_30,response_m5_30,response_minus_baseline_m5_30
P40,2,S1,2,M4,Q2,151.1,8,1,HbT,1.764254720344923e-07,-1.0809597382524468e-07,-1.1011825280194566e-07,-2.86543724836438e-07
P40,2,S1,2,M4,Q2,151.1,9,1,HbO,4.968320927193081e-07,-2.7495636704212054e-07,-3.449972826842031e-07,-8.418293754035112e-07
P40,2,S1,2,M4,Q2,151.1,9,1,HbR,7.871536663819372e-09,1.491382536546651e-08,3.045175027123407e-08,2.2580213607414698e-08
P40,2,S1,2,M4,Q2,151.1,9,1,HbT,5.047036293831274e-07,-2.6004254167665407e-07,-3.1454553241296923e-07,-8.192491617960967e-07
P40,2,S1,2,M4,Q2,151.1,10,1,HbO,1.8343817541607418e-07,-1.6747135687121574e-07,-1.853677777167468e-07,-3.68805953132821e-07
P40,2,S1,2,M4,Q2,151.1,10,1,HbR,1.1470541423237507e-07,-4.765945769162093e-08,-6.103849875657426e-08,-1.7574391298894933e-07
P40,2,S1,2,M4,Q2,151.1,10,1,HbT,2.981435896484493e-07,-2.1513081456283694e-07,-2.4640627647332115e-07,-5.445498661217704e-07
P40,2,S1,2,M4,Q2,151.1,11,1,HbO,1.5936615551637943e-07,-4.206737444722272e-08,-5.75081523187999e-08,-2.1687430783517932e-07
P40,2,S1,2,M4,Q2,151.1,11,1,HbR,1.3396706290937228e-07,-1.1500836144329388e-07,-1.1911908374801235e-07,-2.5308614665738465e-07
P40,2,S1,2,M4,Q2,151.1,11,1,HbT,2.9333321842575155e-07,-1.570757358905166e-07,-1.7662723606681234e-07,-4.699604544925639e-07
P40,2,S1,2,M4,Q2,151.1,12,1,HbO,1.0942115244296024e-07,-1.667961607645735e-07,-1.5749571462728316e-07,-2.669168670702434e-07
P40,2,S1,2,M4,Q2,151.1,12,1,HbR,-1.1877107150698233e-08,-5.3166668934912214e-08,-3.230834489228951e-08,-2.043123774159128e-08
P40,2,S1,2,M4,Q2,151.1,12,1,HbT,9.754404529226203e-08,-2.1996282969948567e-07,-1.8980405951957252e-07,-2.8734810481183454e-07
P40,2,S1,2,M4,Q2,151.1,13,0,HbO,2.8588279794843073e-07,-1.6961344167877e-08,-1.2980026126526583e-08,-2.988628240749573e-07
P40,2,S1,2,M4,Q2,151.1,13,0,HbR,-1.3782811269613495e-07,-4.967398116968357e-09,-2.278475637574687e-08,1.1504335632038807e-07
P40,2,S1,2,M4,Q2,151.1,13,0,HbT,1.4805468525229586e-07,-2.192874228484538e-08,-3.576478250227344e-08,-1.838194677545693e-07
P40,2,S1,2,M4,Q2,151.1,14,1,HbO,4.591696938826861e-08,-7.278171323265332e-08,-9.182206493545527e-08,-1.3773903432372387e-07
P40,2,S1,2,M4,Q2,151.1,14,1,HbR,4.7505539296695145e-08,-2.9476613771857048e-08,-2.8084293256944704e-08,-7.558983255363985e-08
P40,2,S1,2,M4,Q2,151.1,14,1,HbT,9.34225086849638e-08,-1.0225832700451037e-07,-1.1990635819239992e-07,-2.1332886687736372e-07
P40,2,S1,2,M4,Q2,151.1,15,1,HbO,2.0627392451986237e-07,-8.751560040543287e-09,-4.527654090448049e-08,-2.5155046542434285e-07
P40,2,S1,2,M4,Q2,151.1,15,1,HbR,6.136642219824055e-08,-8.226510416962266e-08,-7.425605538686782e-08,-1.3562247758510837e-07
P40,2,S1,2,M4,Q2,151.1,15,1,HbT,2.6764034671810285e-07,-9.10166642101659e-08,-1.1953259629134832e-07,-3.8717294300945117e-07
P40,2,S1,2,M4,Q2,151.1,16,1,HbO,2.9778612734697373e-08,-7.866064299052276e-09,-1.851667474899198e-08,-4.8295287483689356e-08
P40,2,S1,2,M4,Q2,151.1,16,1,HbR,-4.156576971723525e-08,8.847902876748583e-09,2.8800644025219515e-09,4.4445834119757204e-08
P40,2,S1,2,M4,Q2,151.1,16,1,HbT,-1.178715698253788e-08,9.818385776963387e-10,-1.5636610346470047e-08,-3.849453363932167e-09
P40,2,S1,2,M4,Q2,151.1,17,1,HbO,5.596253122463927e-08,-1.4357238931382002e-08,-3.3166950747252292e-09,-5.9279226299364496e-08
P40,2,S1,2,M4,Q2,151.1,17,1,HbR,6.9940009503580666e-09,-9.31444781085776e-10,-2.533930854478133e-09,-9.5279318048362e-09
P40,2,S1,2,M4,Q2,151.1,17,1,HbT,6.295653217499733e-08,-1.5288683712467775e-08,-5.8506259292033605e-09,-6.880715810420069e-08
P40,2,S1,2,M4,Q2,151.1,18,1,HbO,-2.3166173085184694e-10,3.632358982734494e-10,4.2349941577214437e-10,6.551611466239914e-10
P40,2,S1,2,M4,Q2,151.1,18,1,HbR,-6.359791364514859e-10,2.3581640768775856e-10,1.1846767247933207e-10,7.54446808930818e-10
P40,2,S1,2,M4,Q2,151.1,18,1,HbT,-8.676408673033325e-10,5.990523059612072e-10,5.41967088251476e-10,1.4096079555548084e-09
P40,2,S1,2,M4,Q2,151.1,19,1,HbO,-2.9124409598721717e-10,2.4956296244086856e-10,2.1318152994792598e-10,5.044256259351431e-10
P40,2,S1,2,M4,Q2,151.1,19,1,HbR,-1.7679486135690008e-10,1.2367771973466443e-10,1.4374029287454593e-10,3.20535154231446e-10
P40,2,S1,2,M4,Q2,151.1,19,1,HbT,-4.680389573441176e-10,3.7324068217553317e-10,3.5692182282247217e-10,8.249607801665898e-10
P40,2,S1,2,M4,Q2,151.1,20,1,HbO,-1.4882049473245895e-11,-4.8747966600850594e-12,6.143779361342999e-12,2.1025828834588893e-11
P40,2,S1,2,M4,Q2,151.1,20,1,HbR,-3.885019621581609e-11,-9.538120446325453e-12,-2.807858623873742e-11,1.0771609977078671e-11
P40,2,S1,2,M4,Q2,151.1,20,1,HbT,-5.373224568906199e-11,-1.4412917106410558e-11,-2.1934806877394448e-11,3.179743881166754e-11
P40,2,S1,2,M4,Q2,151.1,21,1,HbO,7.808596254489475e-11,-7.531044112885116e-11,-1.4371611230955107e-10,-2.2180207485444582e-10
P40,2,S1,2,M4,Q2,151.1,21,1,HbR,8.802760632688316e-11,2.6022849260666432e-11,2.012743587641918e-11,-6.790017045046398e-11
P40,2,S1,2,M4,Q2,151.1,21,1,HbT,1.6611356887177793e-10,-4.92875918681847e-11,-1.235886764331318e-10,-2.8970224530490975e-10
P40,2,S1,2,M4,Q2,151.1,22,1,HbO,9.09947763233709e-08,6.221949341480502e-08,7.521959761609544e-08,-1.5775178707275467e-08
P40,2,S1,2,M4,Q2,151.1,22,1,HbR,-1.6734815765031022e-07,-3.522724728870483e-08,-6.225218014942902e-08,1.050959775008812e-07
P40,2,S1,2,M4,Q2,151.1,22,1,HbT,-7.635338132693947e-08,2.6992246126100164e-08,1.2967417466666393e-08,8.932079879360586e-08
P40,2,S1,2,M4,Q2,151.1,23,1,HbO,1.4140669478252188e-07,-2.6577580232597855e-08,-1.2773695373378997e-08,-1.5418039015590087e-07
P40,2,S1,2,M4,Q2,151.1,23,1,HbR,6.63712668942835e-08,1.994403963403475e-08,3.0601017746269106e-08,-3.577024914801439e-08
P40,2,S1,2,M4,Q2,151.1,23,1,HbT,2.0777796167680536e-07,-6.633540598563075e-09,1.7827322372890113e-08,-1.8995063930391525e-07
P40,3,S1,3,M5,Q3,240.9,1,1,HbO,1.3760494950081638e-07,-1.682597533434505e-07,-1.911932802630183e-07,-3.287982297638347e-07
P40,3,S1,3,M5,Q3,240.9,1,1,HbR,-8.962999480892994e-09,-6.9495244956787746e-09,9.134841177089897e-09,1.8097840657982892e-08
P40,3,S1,3,M5,Q3,240.9,1,1,HbT,1.2864195001992338e-07,-1.7520927783912914e-07,-1.8205843908592824e-07,-3.107003891058516e-07
P40,3,S1,3,M5,Q3,240.9,2,1,HbO,7.026064763631487e-07,-1.763134051614226e-07,-2.375044991584288e-07,-9.401109755215775e-07
P40,3,S1,3,M5,Q3,240.9,2,1,HbR,-4.043298151005061e-07,6.16183769697161e-08,1.0111626789077469e-07,5.054460829912808e-07
P40,3,S1,3,M5,Q3,240.9,2,1,HbT,2.982766612626423e-07,-1.146950281917065e-07,-1.3638823126765408e-07,-4.3466489253029637e-07
P40,3,S1,3,M5,Q3,240.9,3,1,HbO,6.107048494544543e-08,-9.121042495632015e-08,-1.1062984640256546e-07,-1.717003313480109e-07
P40,3,S1,3,M5,Q3,240.9,3,1,HbR,8.100532107492936e-08,-2.621307669270643e-10,7.797275308662864e-09,-7.32080457662665e-08
P40,3,S1,3,M5,Q3,240.9,3,1,HbT,1.4207580602037492e-07,-9.147255572324736e-08,-1.028325710939027e-07,-2.4490837711427764e-07
P40,3,S1,3,M5,Q3,240.9,4,1,HbO,-6.775547012859682e-08,-4.878902079224257e-09,3.483911998365222e-08,1.0259459011224904e-07
P40,3,S1,3,M5,Q3,240.9,4,1,HbR,-1.6123869637618985e-07,2.8991989999646793e-08,2.0185797183545112e-08,1.8142449355973495e-07
P40,3,S1,3,M5,Q3,240.9,4,1,HbT,-2.289941665047867e-07,2.4113087920422496e-08,5.502491716719727e-08,2.84019083671984e-07
P40,3,S1,3,M5,Q3,240.9,5,1,HbO,3.5212880475292256e-08,-2.3480838290393006e-07,-2.4512718198074934e-07,-2.803400624560416e-07
P40,3,S1,3,M5,Q3,240.9,5,1,HbR,-1.1177806192379169e-08,1.5838013332797018e-08,2.3927237485091437e-08,3.51050436774706e-08
P40,3,S1,3,M5,Q3,240.9,5,1,HbT,2.403507428291309e-08,-2.1897036957113293e-07,-2.21199944495658e-07,-2.452350187785711e-07
P40,3,S1,3,M5,Q3,240.9,6,0,HbO,-3.0928095874296045e-07,8.005007366849229e-08,1.1095412445641423e-07,4.202350831993747e-07
P40,3,S1,3,M5,Q3,240.9,6,0,HbR,1.4786465299230705e-07,-4.152479610327496e-08,-6.772453791789536e-08,-2.155891909102024e-07
P40,3,S1,3,M5,Q3,240.9,6,0,HbT,-1.6141630575065332e-07,3.852527756521742e-08,4.3229586538519015e-08,2.0464589228917233e-07
P40,3,S1,3,M5,Q3,240.9,7,1,HbO,3.2274906363121995e-07,-2.2789195052277089e-07,-2.384872904265914e-07,-5.612363540578113e-07
P40,3,S1,3,M5,Q3,240.9,7,1,HbR,-5.0678233939707706e-08,-2.1839485455093075e-08,-1.249306427690072e-08,3.8185169662806985e-08
P40,3,S1,3,M5,Q3,240.9,7,1,HbT,2.7207082969151205e-07,-2.497314359778638e-07,-2.509803547034919e-07,-5.230511843950039e-07
P40,3,S1,3,M5,Q3,240.9,8,1,HbO,8.874754231836304e-08,-1.5667470609342324e-07,-1.9401146927964145e-07,-2.827590115980045e-07
P40,3,S1,3,M5,Q3,240.9,8,1,HbR,5.3487056712681285e-08,-5.310832498619657e-08,-6.392570674196503e-08,-1.1741276345464632e-07
P40,3,S1,3,M5,Q3,240.9,8,1,HbT,1.4223459903104434e-07,-2.0978303107961967e-07,-2.5793717602160624e-07,-4.001717750526506e-07
P40,3,S1,3,M5,Q3,240.9,9,1,HbO,2.957213410872477e-07,-3.027605085576276e-07,-3.153812316486776e-07,-6.111025727359253e-07
P40,3,S1,3,M5,Q3,240.9,9,1,HbR,-8.319971262357509e-08,2.36310573593921e-08,2.954520668380001e-08,1.1274491930737509e-07
P40,3,S1,3,M5,Q3,240.9,9,1,HbT,2.1252162846367272e-07,-2.7912945119823547e-07,-2.8583602496487757e-07,-4.983576534285503e-07
P40,3,S1,3,M5,Q3,240.9,10,1,HbO,2.389992113010315e-07,-2.836023740319038e-07,-3.0395546813249115e-07,-5.429546794335226e-07
P40,3,S1,3,M5,Q3,240.9,10,1,HbR,-5.828347972783191e-08,1.8978148361648648e-08,3.4495847812010584e-08,9.27793275398425e-08
P40,3,S1,3,M5,Q3,240.9,10,1,HbT,1.8071573157319955e-07,-2.64624225670255e-07,-2.694596203204803e-07,-4.5017535189367984e-07
P40,3,S1,3,M5,Q3,240.9,11,1,HbO,7.455112919383046e-08,-2.1268277504831032e-07,-2.2449315676235017e-07,-2.9904428595618065e-07
P40,3,S1,3,M5,Q3,240.9,11,1,HbR,-5.021715677329092e-09,1.5101749066652885e-08,2.119051281389277e-08,2.6212228491221862e-08
P40,3,S1,3,M5,Q3,240.9,11,1,HbT,6.952941351650136e-08,-1.9758102598165728e-07,-2.0330264394845737e-07,-2.728320574649587e-07
P40,3,S1,3,M5,Q3,240.9,12,1,HbO,-1.2573969092100684e-08,-3.6109951846807117e-07,-4.0272879361800484e-07,-3.9015482452590413e-07
P40,3,S1,3,M5,Q3,240.9,12,1,HbR,-1.1056005156466217e-07,8.705947514057736e-08,9.96160298612409e-08,2.1017608142590306e-07
P40,3,S1,3,M5,Q3,240.9,12,1,HbT,-1.2313402065676281e-07,-2.7404004332749373e-07,-3.0311276375676373e-07,-1.7997874310000092e-07
P40,3,S1,3,M5,Q3,240.9,13,0,HbO,1.7335470059707792e-07,-7.840244910678387e-08,-9.368392581953282e-08,-2.6703862641661075e-07
P40,3,S1,3,M5,Q3,240.9,13,0,HbR,8.376919741455878e-08,-8.31437739697088e-09,-1.892856475370521e-08,-1.0269776216826399e-07
P40,3,S1,3,M5,Q3,240.9,13,0,HbT,2.5712389801163677e-07,-8.671682650375477e-08,-1.1261249057323805e-07,-3.697363885848748e-07
P40,3,S1,3,M5,Q3,240.9,14,1,HbO,1.126431352068905e-07,-1.465631218227081e-07,-1.6402013533585277e-07,-2.7666327054274324e-07
P40,3,S1,3,M5,Q3,240.9,14,1,HbR,-9.452999153858281e-08,5.806921257027372e-09,2.7795182492963564e-08,1.2232517403154637e-07
P40,3,S1,3,M5,Q3,240.9,14,1,HbT,1.8113143668307636e-08,-1.4075620056568074e-07,-1.3622495284288924e-07,-1.5433809651119687e-07
P40,3,S1,3,M5,Q3,240.9,15,1,HbO,2.4138441493978817e-07,-2.3617707948934312e-07,-2.587068666898318e-07,-5.0009128162962e-07
P40,3,S1,3,M5,Q3,240.9,15,1,HbR,-1.1751961906272375e-07,3.8503435141719306e-08,6.756041076120131e-08,1.8508002982392505e-07
P40,3,S1,3,M5,Q3,240.9,15,1,HbT,1.238647958770645e-07,-1.9767364434762352e-07,-1.911464559286302e-07,-3.1501125180569467e-07
P40,3,S1,3,M5,Q3,240.9,16,1,HbO,1.5358990352508804e-07,-2.6621753237393073e-08,-3.705420301643752e-08,-1.9064410654152556e-07
P40,3,S1,3,M5,Q3,240.9,16,1,HbR,-5.7580091906527604e-08,1.5447808736312617e-08,2.4118079868014695e-08,8.16981717745423e-08
P40,3,S1,3,M5,Q3,240.9,16,1,HbT,9.600981161856041e-08,-1.1173944501080442e-08,-1.293612314842281e-08,-1.0894593476698321e-07
P40,3,S1,3,M5,Q3,240.9,17,1,HbO,-9.356499650236463e-08,1.5084844144389758e-08,1.7705524949918853e-08,1.1127052145228349e-07
P40,3,S1,3,M5,Q3,240.9,17,1,HbR,8.229770332239442e-08,-2.1091298626867077e-08,-3.057580560159179e-08,-1.128735089239862e-07
P40,3,S1,3,M5,Q3,240.9,17,1,HbT,-1.1267293179970281e-08,-6.006454482477351e-09,-1.2870280651673e-08,-1.6029874717027192e-09
P40,3,S1,3,M5,Q3,240.9,18,1,HbO,-3.168425413475306e-10,1.8086847998243934e-10,1.1108050373278406e-10,4.279230450803146e-10
P40,3,S1,3,M5,Q3,240.9,18,1,HbR,6.193652819991309e-10,-1.7352397826666172e-10,-2.677035966286761e-10,-8.870688786278069e-10
P40,3,S1,3,M5,Q3,240.9,18,1,HbT,3.025227406516005e-10,7.344501715777541e-12,-1.566230928958919e-10,-4.5914583354749237e-10
P40,3,S1,3,M5,Q3,240.9,19,1,HbO,1.9536869728574898e-10,8.896769966427879e-11,4.235271335414703e-11,-1.5301598393160195e-10
P40,3,S1,3,M5,Q3,240.9,19,1,HbR,-8.767131619842249e-11,4.643738781432771e-12,-4.314046054811437e-11,4.4530855650308113e-11
P40,3,S1,3,M5,Q3,240.9,19,1,HbT,1.0769738108732649e-10,9.361143844571139e-11,-7.87747193967375e-13,-1.0848512828129387e-10
P40,3,S1,3,M5,Q3,240.9,20,1,HbO,1.942584743420839e-10,-5.006427782980573e-11,-4.9000926002598966e-11,-2.4325940034468286e-10
P40,3,S1,3,M5,Q3,240.9,20,1,HbR,1.5380334123021272e-11,2.3365001545387338e-11,1.7276303294073816e-11,1.895969171052544e-12
P40,3,S1,3,M5,Q3,240.9,20,1,HbT,2.0963880846510525e-10,-2.6699276284418287e-11,-3.172462270852505e-11,-2.413634311736303e-10
P40,3,S1,3,M5,Q3,240.9,21,1,HbO,-2.493456208568656e-10,1.0589351903200374e-10,8.59624680241595e-11,3.353080888810251e-10
P40,3,S1,3,M5,Q3,240.9,21,1,HbR,1.3789843947997245e-10,-3.003663901448771e-11,-1.7951779905029087e-11,-1.5585021938500154e-10
P40,3,S1,3,M5,Q3,240.9,21,1,HbT,-1.1144718137689303e-10,7.5856880017516e-11,6.801068811913054e-11,1.7945786949602356e-10
P40,3,S1,3,M5,Q3,240.9,22,1,HbO,3.2799275468505097e-07,-7.322447350098095e-08,-9.3989061381756e-08,-4.2198181606680696e-07
P40,3,S1,3,M5,Q3,240.9,22,1,HbR,-4.600762212035516e-08,3.3090357560615114e-08,4.8777888801286053e-08,9.47855109216412e-08
P40,3,S1,3,M5,Q3,240.9,22,1,HbT,2.81985132564696e-07,-4.0134115940365775e-08,-4.5211172580469874e-08,-3.2719630514516584e-07
P40,3,S1,3,M5,Q3,240.9,23,1,HbO,-3.435803452255279e-07,6.874114400080406e-08,7.938298376450234e-08,4.2296332899003024e-07
P40,3,S1,3,M5,Q3,240.9,23,1,HbR,2.1037043443935542e-07,-5.987036479225586e-08,-7.526839013533499e-08,-2.856388245746904e-07
P40,3,S1,3,M5,Q3,240.9,23,1,HbT,-1.3320991078617244e-07,8.870779208548177e-09,4.114593629167415e-09,1.3732450441533985e-07
P40,4,S1,4,M6,Q4,331.1,1,1,HbO,5.907796643589527e-08,8.183010102919661e-08,3.177659180720038e-08,-2.7301374628694887e-08
P40,4,S1,4,M6,Q4,331.1,1,1,HbR,-7.006513400027604e-08,-4.060143011978868e-08,-2.7267908209220765e-08,4.279722579105527e-08
P40,4,S1,4,M6,Q4,331.1,1,1,HbT,-1.0987167564380799e-08,4.122867090940796e-08,4.508683597979613e-09,1.549585116236041e-08
P40,4,S1,4,M6,Q4,331.1,2,1,HbO,8.033018626123796e-08,-2.3593663001739092e-08,-6.643579403599593e-08,-1.4676598029723388e-07
P40,4,S1,4,M6,Q4,331.1,2,1,HbR,-4.891991360360265e-08,4.594154109817264e-08,4.967084546977106e-08,9.859075907337371e-08
P40,4,S1,4,M6,Q4,331.1,2,1,HbT,3.1410272657635224e-08,2.234787809643354e-08,-1.676494856622478e-08,-4.817522122386001e-08
P40,4,S1,4,M6,Q4,331.1,3,1,HbO,1.6409169022234064e-07,7.909433514214239e-08,4.103791292669336e-08,-1.230537772956473e-07
P40,4,S1,4,M6,Q4,331.1,3,1,HbR,-4.317497084881112e-08,-4.911968598527719e-08,-4.1281736587039824e-08,1.893234261771295e-09
P40,4,S1,4,M6,Q4,331.1,3,1,HbT,1.2091671937352955e-07,2.997464915686533e-08,-2.438236603464714e-10,-1.2116054303387602e-07
P40,4,S1,4,M6,Q4,331.1,4,1,HbO,-3.4908629144155163e-08,4.8762939405641e-08,1.9175315083929797e-08,5.408394422808496e-08
P40,4,S1,4,M6,Q4,331.1,4,1,HbR,2.6808671439694075e-09,-2.1270275633548033e-08,-8.56028328380407e-09,-1.1241150427773477e-08
P40,4,S1,4,M6,Q4,331.1,4,1,HbT,-3.222776200018581e-08,2.7492663772092976e-08,1.06150318001257e-08,4.284279380031151e-08
P40,4,S1,4,M6,Q4,331.1,5,1,HbO,-1.0707532625634233e-08,9.660242499672231e-08,5.1395375983951815e-08,6.210290860958605e-08
P40,4,S1,4,M6,Q4,331.1,5,1,HbR,9.592198998522324e-09,-4.26902537028738e-08,-4.107063782763353e-08,-5.066283682615585e-08
P40,4,S1,4,M6,Q4,331.1,5,1,HbT,-1.115333627111909e-09,5.391217129384853e-08,1.0324738156318166e-08,1.1440071783430075e-08
P40,4,S1,4,M6,Q4,331.1,6,0,HbO,5.7158670931485523e-08,2.2087096673432964e-09,1.3795274606080413e-08,-4.336339632540511e-08
P40,4,S1,4,M6,Q4,331.1,6,0,HbR,7.420932329393334e-09,-2.928149247809582e-08,-2.6871712297755267e-08,-3.42926446271486e-08
P40,4,S1,4,M6,Q4,331.1,6,0,HbT,6.457960326087887e-08,-2.7072782810752465e-08,-1.3076437691674825e-08,-7.76560409525537e-08
P40,4,S1,4,M6,Q4,331.1,7,1,HbO,1.206306422409792e-07,-8.960611308556654e-08,-9.681221564196448e-08,-2.1744285788294366e-07
P40,4,S1,4,M6,Q4,331.1,7,1,HbR,4.166449106530732e-08,-2.4828786934150112e-08,-3.2595592671020274e-08,-7.42600837363276e-08
P40,4,S1,4,M6,Q4,331.1,7,1,HbT,1.6229513330628642e-07,-1.1443490001971668e-07,-1.2940780831298474e-07,-2.9170294161927116e-07
P40,4,S1,4,M6,Q4,331.1,8,1,HbO,9.180049652134211e-08,-2.1083588658856316e-08,-4.5274839208994605e-08,-1.3707533573033671e-07
P40,4,S1,4,M6,Q4,331.1,8,1,HbR,1.4053692971928252e-08,2.672410583284878e-09,-6.051169854164692e-09,-2.0104862826092946e-08
P40,4,S1,4,M6,Q4,331.1,8,1,HbT,1.058541894932704e-07,-1.8411178075571405e-08,-5.1326009063159216e-08,-1.5718019855642961e-07
P40,4,S1,4,M6,Q4,331.1,9,1,HbO,3.138047778224536e-07,-1.60847374862175e-07,-2.1634223817183666e-07,-5.301470159942903e-07
P40,4,S1,4,M6,Q4,331.1,9,1,HbR,1.7931477061836674e-08,1.0589906149112933e-08,1.2743739983166823e-08,-5.187737078669851e-09
P40,4,S1,4,M6,Q4,331.1,9,1,HbT,3.3173625488429027e-07,-1.5025746871306208e-07,-2.0359849818866973e-07,-5.3533475307296e-07
P40,4,S1,4,M6,Q4,331.1,10,1,HbO,-9.213093654454014e-09,-1.0132784488476196e-07,-1.2103682855922138e-07,-1.1182373490476737e-07
P40,4,S1,4,M6,Q4,331.1,10,1,HbR,6.92067055664881e-08,1.7571974167463562e-09,-5.697547620160719e-09,-7.490425318664882e-08
P40,4,S1,4,M6,Q4,331.1,10,1,HbT,5.99936119120341e-08,-9.957064746801558e-08,-1.2673437617938206e-07,-1.8672798809141618e-07
P40,4,S1,4,M6,Q4,331.1,11,1,HbO,-4.2628209451621245e-08,1.162062326079868e-08,-9.178119836192746e-09,3.34500896154285e-08
P40,4,S1,4,M6,Q4,331.1,11,1,HbR,1.290764161842955e-07,-7.440605072889599e-08,-8.860051386796527e-08,-2.1767693005226078e-07
P40,4,S1,4,M6,Q4,331.1,11,1,HbT,8.644820673267426e-08,-6.278542746809733e-08,-9.777863370415798e-08,-1.8422684043683223e-07
P40,4,S1,4,M6,Q4,331.1,12,1,HbO,-1.1698221897073325e-07,6.807330869505647e-08,3.67979978453274e-08,1.5378021681606064e-07
P40,4,S1,4,M6,Q4,331.1,12,1,HbR,2.056068856747631e-08,-2.6470898749717567e-08,-2.4980514451282195e-08,-4.55412030187585e-08
P40,4,S1,4,M6,Q4,331.1,12,1,HbT,-9.642153040325697e-08,4.1602409945338816e-08,1.1817483394045161e-08,1.0823901379730214e-07
P40,4,S1,4,M6,Q4,331.1,13,0,HbO,8.836515299584396e-08,-1.0872024766902234e-07,-9.362709967646845e-08,-1.819922526723124e-07
P40,4,S1,4,M6,Q4,331.1,13,0,HbR,-2.8996550140963945e-08,6.41393873984882e-08,4.7633947315522666e-08,7.663049745648662e-08
P40,4,S1,4,M6,Q4,331.1,13,0,HbT,5.936860285487997e-08,-4.458086027053413e-08,-4.599315236094583e-08,-1.053617552158258e-07
P40,4,S1,4,M6,Q4,331.1,14,1,HbO,8.443607246483984e-08,8.425797991296972e-09,-4.183431272021106e-08,-1.262703851850509e-07
P40,4,S1,4,M6,Q4,331.1,14,1,HbR,-3.312497605205134e-08,-1.8087766855741278e-08,-9.996324136473884e-09,2.3128651915577453e-08
P40,4,S1,4,M6,Q4,331.1,14,1,HbT,5.131109641278849e-08,-9.6619688644443e-09,-5.183063685668494e-08,-1.0314173326947343e-07
P40,4,S1,4,M6,Q4,331.1,15,1,HbO,5.279792847548729e-08,3.9444967107953045e-08,1.3413756215663238e-10,-5.266379091333066e-08
P40,4,S1,4,M6,Q4,331.1,15,1,HbR,-1.8031274902239983e-08,-3.0992418467608275e-08,-1.9242142498138574e-08,-1.2108675958985912e-09
P40,4,S1,4,M6,Q4,331.1,15,1,HbT,3.476665357324733e-08,8.452548640344788e-09,-1.910800493598195e-08,-5.387465850922928e-08
P40,4,S1,4,M6,Q4,331.1,16,1,HbO,5.314589555357595e-08,1.860140227016503e-08,6.323355587973121e-09,-4.6822539965602827e-08
P40,4,S1,4,M6,Q4,331.1,16,1,HbR,-4.9399669808449315e-08,1.2988892536868327e-08,1.7910975817949594e-08,6.731064562639891e-08
P40,4,S1,4,M6,Q4,331.1,16,1,HbT,3.746225745126662e-09,3.1590294807033326e-08,2.4234331405922713e-08,2.048810566079605e-08
P40,4,S1,4,M6,Q4,331.1,17,1,HbO,1.472858808851907e-09,1.638251271404761e-10,9.80620606910725e-09,8.333347260255344e-09
P40,4,S1,4,M6,Q4,331.1,17,1,HbR,1.3718897433841237e-08,-7.4140997751352715e-09,-1.2125260879432806e-08,-2.5844158313274044e-08
P40,4,S1,4,M6,Q4,331.1,17,1,HbT,1.519175624269315e-08,-7.2502746479948e-09,-2.3190548103255583e-09,-1.751081105301871e-08
P40,4,S1,4,M6,Q4,331.1,18,1,HbO,6.893868919515705e-10,-2.7627527056565983e-10,-3.671591764421745e-10,-1.056546068393745e-09
P40,4,S1,4,M6,Q4,331.1,18,1,HbR,3.6625321399934007e-10,-1.0624535160306725e-10,-1.0182862467230493e-10,-4.68081838671645e-10
P40,4,S1,4,M6,Q4,331.1,18,1,HbT,1.055640105950911e-09,-3.825206221687269e-10,-4.689878011144793e-10,-1.5246279070653902e-09
P40,4,S1,4,M6,Q4,331.1,19,1,HbO,4.075675064842767e-10,-1.7088058246194578e-10,-1.7499246152943483e-10,-5.825599680137115e-10
P40,4,S1,4,M6,Q4,331.1,19,1,HbR,3.22127878056197e-10,-8.928241266163733e-11,-1.2688775856639295e-10,-4.490156366225899e-10
P40,4,S1,4,M6,Q4,331.1,19,1,HbT,7.296953845404736e-10,-2.60162995123583e-10,-3.018802200958277e-10,-1.0315756046363011e-09
P40,4,S1,4,M6,Q4,331.1,20,1,HbO,9.203930138382299e-11,-5.70863490686316e-11,-2.965504017139305e-11,-1.2169434155521605e-10
P40,4,S1,4,M6,Q4,331.1,20,1,HbR,-2.8438231250533663e-11,3.505396337906717e-11,2.6355534077419937e-11,5.47937653279536e-11
P40,4,S1,4,M6,Q4,331.1,20,1,HbT,6.360107013328931e-11,-2.203238568956429e-11,-3.299506093973127e-12,-6.690057622726244e-11
P40,4,S1,4,M6,Q4,331.1,21,1,HbO,1.3588931202094075e-10,-4.3883503728408424e-11,2.88826302980341e-11,-1.0700668172290666e-10
P40,4,S1,4,M6,Q4,331.1,21,1,HbR,-8.09094290807177e-12,-6.763728638024654e-12,-4.539203541616058e-12,3.551739366455712e-12
P40,4,S1,4,M6,Q4,331.1,21,1,HbT,1.2779836911286897e-10,-5.064723236643309e-11,2.4343426756418022e-11,-1.0345494235645096e-10
P40,4,S1,4,M6,Q4,331.1,22,1,HbO,1.4168874172634108e-07,-6.534126815138392e-08,-5.1145147667866046e-08,-1.9283388939420713e-07
P40,4,S1,4,M6,Q4,331.1,22,1,HbR,-1.3787126345109442e-07,7.472844697788073e-08,6.851928783433418e-08,2.0639055128542858e-07
