time_s,intensity_760nm,intensity_850nm
941.0000,0.013126237,0.013121163
942.0000,0.013126038,0.013120921
943.0000,0.013125715,0.013119582
944.0000,0.013130656,0.013125283
945.0000,0.013125602,0.013120085
946.0000,0.013125896,0.013118299
947.0000,0.013130782,0.013124768
948.0000,0.013130697,0.013123869
949.0000,0.013126272,0.013120393
950.0000,0.013130609,0.013125808
951.0000,0.01313085,0.013125145
952.0000,0.013130929,0.013125082
953.0000,0.01313079,0.013123276
954.0000,0.013131331,0.013125321
955.0000,0.013126021,0.013120343
956.0000,0.013125686,0.013121682
957.0000,0.013126273,0.013120506
958.0000,0.013131512,0.01312355
959.0000,0.013130892,0.013124724
960.0000,0.013131298,0.013124425
961.0000,0.013131232,0.013126196
962.0000,0.0131258,0.013121013
963.0000,0.013125663,0.013120571
964.0000,0.013126357,0.013120415
965.0000,0.013131364,0.013123286
966.0000,0.0131257,0.013120401
967.0000,0.013131383,0.013125276
968.0000,0.013126344,0.013120355
969.0000,0.013131592,0.013125189
970.0000,0.013125892,0.013120679
971.0000,0.013131477,0.013124639
972.0000,0.013130644,0.01312321
973.0000,0.01312547,0.013120702
974.0000,0.01312534,0.013119989
975.0000,0.013125583,0.013120868
976.0000,0.013126117,0.013120866
977.0000,0.013126162,0.013120162
978.0000,0.013125635,0.013120428
979.0000,0.013131845,0.013125851
980.0000,0.013126295,0.013119261
981.0000,0.013125407,0.013120661
982.0000,0.013131436,0.013124601
983.0000,0.013131246,0.013124757
984.0000,0.013130888,0.013125161
985.0000,0.013130791,0.013125093
986.0000,0.013130846,0.013125238
987.0000,0.013126257,0.013120459
988.0000,0.013126318,0.013120097
989.0000,0.013131324,0.013125339
990.0000,0.013125733,0.013121525
991.0000,0.013131325,0.013124962
992.0000,0.013126266,0.013121081
993.0000,0.0131314,0.013123942
994.0000,0.013131116,0.013125187
995.0000,0.013131402,0.013125273
996.0000,0.013130756,0.01312487
997.0000,0.01313132,0.013124289
998.0000,0.013130306,0.013123106
999.0000,0.01313132,0.013124669
1000.0000,0.01312568,0.013120341
1001.0000,0.013125735,0.013120192
1002.0000,0.013131392,0.013126385
1003.0000,0.013125572,0.013120773
1004.0000,0.013131213,0.013124913
1005.0000,0.013125516,0.013122147
1006.0000,0.013126195,0.013121392
1007.0000,0.013131402,0.013123566
1008.0000,0.013131272,0.013125328
1009.0000,0.013126244,0.013120761
1010.0000,0.013131117,0.013123233
1011.0000,0.013131299,0.013125078
1012.0000,0.013125565,0.013120859
1013.0000,0.013125898,0.013120935
1014.0000,0.013131562,0.013126175
1015.0000,0.013131021,0.013125202
1016.0000,0.013125633,0.013120676
1017.0000,0.013131491,0.013124284
1018.0000,0.013131537,0.013125353
1019.0000,0.013130993,0.013124431
1020.0000,0.013126587,0.013120354
1021.0000,0.013130755,0.013125011
1022.0000,0.013125977,0.013120325
1023.0000,0.013131618,0.013124476
1024.0000,0.013130926,0.013125586
1025.0000,0.01312575,0.013121395
1026.0000,0.013130685,0.013125565
1027.0000,0.013125943,0.01312066
1028.0000,0.013125576,0.013122267
1029.0000,0.013125379,0.013119294
1030.0000,0.013125598,0.013122541
1031.0000,0.013130741,0.013125186
1032.0000,0.013125605,0.013118268
1033.0000,0.013125923,0.013121184
1034.0000,0.013126126,0.01312251
